id,timestamp_utc,session_id,mmsi,latitude,longitude,speed_knots,course_deg,heading_deg,nav_status,message_type,ship_type_code,ship_name,ship_category,hour
10658,2026-06-08 20:48:34.153439+00:00,20260608_195523,271043459,36.82671833333333,28.562573333333333,0.2,60.0,511.0,15,PositionReport,0.0,ADMIRAL,Unknown,20
10659,2026-06-08 20:48:34.480988+00:00,20260608_195523,477238600,36.30159,27.068618333333333,13.7,310.9,315.0,0,PositionReport,79.0,SEAPOWER I,Cargo,20
10660,2026-06-08 20:48:34.678394+00:00,20260608_195523,271047364,37.33386166666666,27.261645,0.0,359.8,354.0,1,PositionReport,31.0,SEASTAR,Towing,20
10667,2026-06-08 20:48:37.686059+00:00,20260608_195523,538010371,36.6119,26.653276666666667,9.7,313.9,314.0,0,PositionReport,80.0,NISSOS SERIFOS,Tanker,20
10673,2026-06-08 20:48:39.490088+00:00,20260608_195523,248548000,36.66381,28.04102,0.0,360.0,15.0,1,PositionReport,36.0,ROXANE,Sailing Yacht,20
10674,2026-06-08 20:48:39.877550+00:00,20260608_195523,249010000,36.488855,27.992516666666667,11.7,244.1,244.0,0,PositionReport,60.0,AROYA,Passenger,20
10687,2026-06-08 20:48:43.977110+00:00,20260608_195523,636019197,36.694725,26.501061666666665,15.8,137.0,135.0,0,PositionReport,,,Unknown,20
10692,2026-06-08 20:48:45.148473+00:00,20260608_195523,271044329,36.54204333333333,27.68244333333333,8.2,112.7,112.0,0,PositionReport,70.0,KILIC,Cargo,20
10734,2026-06-08 20:48:56.870523+00:00,20260608_195523,271053537,37.012883333333335,27.45039166666667,0.0,360.0,511.0,1,PositionReport,37.0,ILLUSION 2,Pleasure Craft,20
10735,2026-06-08 20:48:57.295851+00:00,20260608_195523,271044079,37.02427166666666,27.43866,0.0,262.5,511.0,15,PositionReport,60.0,M/V ASIM KAPTAN,Passenger,20
10739,2026-06-08 20:48:57.702703+00:00,20260608_195523,518998972,37.03368666666667,27.42548,0.0,0.0,511.0,5,PositionReport,37.0,ELSEA,Pleasure Craft,20
10743,2026-06-08 20:48:58.572653+00:00,20260608_195523,249708000,36.78477833333333,27.15198333333333,0.0,64.6,3.0,1,PositionReport,,,Unknown,20
10749,2026-06-08 20:49:00.042769+00:00,20260608_195523,273333500,36.499205,28.267081666666662,7.8,296.0,296.0,0,PositionReport,70.0,KAPITAN VORONKOV,Cargo,20
10750,2026-06-08 20:49:00.226715+00:00,20260608_195523,271052890,36.57663166666667,26.809796666666667,13.5,163.6,162.0,0,PositionReport,70.0,MED BEYKOZ,Cargo,20
10751,2026-06-08 20:49:00.304305+00:00,20260608_195523,241895000,36.900015,27.291481666666662,0.6,348.5,10.0,0,PositionReport,70.0,BLUE CARRIER 2,Cargo,20
10764,2026-06-08 20:49:03.023961+00:00,20260608_195523,341776000,36.470395,28.183941666666662,11.2,274.7,273.0,0,PositionReport,60.0,BLUE SAPPHIRE,Passenger,20
10780,2026-06-08 20:49:08.963063+00:00,20260608_195523,667002547,36.445665,28.231963333333333,0.0,143.0,170.0,15,PositionReport,60.0,SEA STAR DIAGORAS,Passenger,20
10790,2026-06-08 20:49:13.165361+00:00,20260608_195523,241216000,36.627316666666665,27.83748333333333,0.0,232.0,134.0,0,PositionReport,89.0,NAOUSSA,Tanker,20
10792,2026-06-08 20:49:13.768860+00:00,20260608_195523,319039900,36.45095333333334,28.22681833333333,0.0,149.8,280.0,5,PositionReport,37.0,MEGAN,Pleasure Craft,20
10793,2026-06-08 20:49:13.905319+00:00,20260608_195523,271046339,37.03248,27.428031666666666,0.0,360.0,309.0,0,PositionReport,37.0,QUEEN OF SALMAKIS,Pleasure Craft,20
10808,2026-06-08 20:49:18.882620+00:00,20260608_195523,273363000,36.970553333333335,27.182536666666667,7.2,308.4,310.0,0,PositionReport,,,Unknown,20
10813,2026-06-08 20:49:20.640464+00:00,20260608_195523,271052890,36.57535166666666,26.810281666666665,13.5,163.8,163.0,0,PositionReport,70.0,MED BEYKOZ,Cargo,20
10819,2026-06-08 20:49:22.187418+00:00,20260608_195523,461000204,37.01431166666667,27.45049,0.0,276.5,262.0,5,PositionReport,37.0,WARDA,Pleasure Craft,20
10823,2026-06-08 20:49:23.369632+00:00,20260608_195523,305047300,36.70099833333334,26.78151,11.7,166.3,163.0,0,PositionReport,70.0,ADAM CROWN,Cargo,20
10831,2026-06-08 20:49:27.727004+00:00,20260608_195523,319160400,36.60583166666667,27.939075,7.6,171.0,167.0,0,PositionReport,37.0,NEXUS,Pleasure Craft,20
10855,2026-06-08 20:49:33.261197+00:00,20260608_195523,325152200,37.014925,27.45041833333333,0.0,200.3,262.0,5,PositionReport,37.0,PACIFIC PEARL,Pleasure Craft,20
10856,2026-06-08 20:49:34.242615+00:00,20260608_195523,511100115,37.02442833333334,27.437695,0.0,58.6,241.0,0,PositionReport,60.0,SEA STAR RHODES,Passenger,20
10858,2026-06-08 20:49:34.550191+00:00,20260608_195523,209874000,36.443920000000006,28.236845,0.0,142.7,143.0,5,PositionReport,70.0,THANOS,Cargo,20
10859,2026-06-08 20:49:34.641875+00:00,20260608_195523,477238600,36.30411333333333,27.065095,13.6,310.7,315.0,0,PositionReport,79.0,SEAPOWER I,Cargo,20
10870,2026-06-08 20:49:37.051756+00:00,20260608_195523,341608002,36.3256,28.735316666666662,10.8,107.6,113.0,0,PositionReport,70.0,BON,Cargo,20
10879,2026-06-08 20:49:39.659872+00:00,20260608_195523,249010000,36.48741333333333,27.988835,12.0,244.0,243.0,0,PositionReport,60.0,AROYA,Passenger,20
10880,2026-06-08 20:49:40.002923+00:00,20260608_195523,256003728,37.01580166666667,27.442305,0.0,360.0,511.0,1,PositionReport,37.0,BUCKETLIST10,Pleasure Craft,20
10881,2026-06-08 20:49:40.118341+00:00,20260608_195523,538011838,36.647376666666666,27.136033333333334,0.0,256.0,333.0,1,PositionReport,70.0,IRIS I,Cargo,20
10891,2026-06-08 20:49:42.476711+00:00,20260608_195523,241953000,36.40785666666667,28.246876666666665,0.0,242.9,334.0,1,PositionReport,89.0,SEAVEN CREST,Tanker,20
10910,2026-06-08 20:49:47.272336+00:00,20260608_195523,373178000,36.97342166666667,26.692318333333333,15.0,158.0,159.0,0,PositionReport,,,Unknown,20
10912,2026-06-08 20:49:47.381514+00:00,20260608_195523,271002446,37.02469666666666,27.438261666666666,0.1,0.0,511.0,8,PositionReport,60.0,AKCAKOCA,Passenger,20
10918,2026-06-08 20:49:48.967057+00:00,20260608_195523,636024915,36.252478333333336,27.29359833333333,12.0,319.3,318.0,0,PositionReport,70.0,ATLANTIC B,Cargo,20
10925,2026-06-08 20:49:49.895868+00:00,20260608_195523,636019197,36.69119,26.50514833333333,15.8,137.3,136.0,0,PositionReport,,,Unknown,20
10933,2026-06-08 20:49:51.414493+00:00,20260608_195523,511101443,37.03214666666667,27.42633,0.0,176.3,511.0,9,PositionReport,60.0,SEA STAR KOS,Passenger,20
10935,2026-06-08 20:49:52.296218+00:00,20260608_195523,241886000,36.447185,28.231395000000003,0.3,118.3,113.0,3,PositionReport,52.0,CAPTAIN DIMITRIS V,Tug,20
10937,2026-06-08 20:49:52.942199+00:00,20260608_195523,271040379,36.85077666666667,28.27753833333333,0.0,359.5,511.0,5,PositionReport,37.0,CIPITOUBA II,Pleasure Craft,20
10943,2026-06-08 20:49:54.481758+00:00,20260608_195523,636015607,36.37365166666667,26.92811833333333,13.3,133.7,131.0,0,PositionReport,,,Unknown,20
10950,2026-06-08 20:49:56.048851+00:00,20260608_195523,538072107,36.82237166666666,28.3126,0.0,19.9,323.0,5,PositionReport,37.0,TURK'S,Pleasure Craft,20
10953,2026-06-08 20:49:56.513680+00:00,20260608_195523,271044079,37.02431166666667,27.438671666666668,0.0,288.4,511.0,15,PositionReport,60.0,M/V ASIM KAPTAN,Passenger,20
10954,2026-06-08 20:49:56.522939+00:00,20260608_195523,240563500,36.61420833333333,27.139321666666667,0.0,318.9,68.0,0,PositionReport,60.0,OLYMPIOS ERMIS,Passenger,20
10964,2026-06-08 20:50:00.292092+00:00,20260608_195523,273333500,36.50018,28.26466,7.8,296.5,297.0,0,PositionReport,70.0,KAPITAN VORONKOV,Cargo,20
10972,2026-06-08 20:50:02.848450+00:00,20260608_195523,341776000,36.470645,28.180075,11.2,274.4,273.0,0,PositionReport,60.0,BLUE SAPPHIRE,Passenger,20
10975,2026-06-08 20:50:03.274465+00:00,20260608_195523,538072206,36.76923666666666,28.12756333333333,0.0,360.0,162.0,0,PositionReport,,,Unknown,20
11002,2026-06-08 20:50:13.190883+00:00,20260608_195523,241216000,36.6273,27.837466666666668,0.0,229.0,132.0,0,PositionReport,89.0,NAOUSSA,Tanker,20
11003,2026-06-08 20:50:13.445767+00:00,20260608_195523,271046339,37.03247,27.42800833333333,0.0,360.0,309.0,0,PositionReport,37.0,QUEEN OF SALMAKIS,Pleasure Craft,20
11037,2026-06-08 20:50:24.829253+00:00,20260608_195523,271051573,36.72748666666666,27.695045,0.1,360.0,511.0,8,PositionReport,37.0,WHITE ISLAND,Pleasure Craft,20
11044,2026-06-08 20:50:28.755908+00:00,20260608_195523,273363000,36.97196,27.180236666666666,7.1,307.7,310.0,0,PositionReport,,,Unknown,20
11050,2026-06-08 20:50:31.425123+00:00,20260608_195523,370610000,36.44773,28.232275,0.0,107.8,315.0,5,PositionReport,60.0,CROWN IRIS,Passenger,20
11057,2026-06-08 20:50:33.884758+00:00,20260608_195523,511100115,37.02442666666666,27.437681666666663,0.0,58.6,241.0,0,PositionReport,60.0,SEA STAR RHODES,Passenger,20
11066,2026-06-08 20:50:36.880216+00:00,20260608_195523,341608002,36.32468333333334,28.738916666666668,10.8,106.9,113.0,0,PositionReport,70.0,BON,Cargo,20
11071,2026-06-08 20:50:38.768960+00:00,20260608_195523,319617000,36.81696833333333,28.27313333333333,0.0,28.1,107.0,1,PositionReport,37.0,LADY SURA,Pleasure Craft,20
11091,2026-06-08 20:50:44.965033+00:00,20260608_195523,271044329,36.54026,27.687675,8.1,112.2,111.0,0,PositionReport,70.0,KILIC,Cargo,20
11094,2026-06-08 20:50:46.192439+00:00,20260608_195523,368188000,37.02581,27.427455,0.1,241.3,173.0,1,PositionReport,37.0,SERENITY,Pleasure Craft,20
11134,2026-06-08 20:50:56.301945+00:00,20260608_195523,636019197,36.68760666666667,26.509298333333334,15.8,137.0,136.0,0,PositionReport,,,Unknown,20
11136,2026-06-08 20:50:56.556186+00:00,20260608_195523,232057452,37.03454833333333,27.424716666666665,0.0,360.0,511.0,5,PositionReport,98.0,THUNDERBIRD B,Other,20
11140,2026-06-08 20:50:58.087512+00:00,20260608_195523,240563500,36.61421166666666,27.139321666666667,0.0,318.9,67.0,0,PositionReport,60.0,OLYMPIOS ERMIS,Passenger,20
11142,2026-06-08 20:50:59.908922+00:00,20260608_195523,352003824,37.01481666666667,27.45027,0.0,360.0,254.0,13,PositionReport,37.0,SEVEN,Pleasure Craft,20
11149,2026-06-08 20:51:03.070368+00:00,20260608_195523,341776000,36.470895000000006,28.176191666666668,11.3,274.5,273.0,0,PositionReport,60.0,BLUE SAPPHIRE,Passenger,20
11171,2026-06-08 20:51:09.881115+00:00,20260608_195523,273333500,36.50131833333333,28.26184333333333,7.8,296.1,296.0,0,PositionReport,70.0,KAPITAN VORONKOV,Cargo,20
11179,2026-06-08 20:51:11.305963+00:00,20260608_195523,538072206,36.76922,28.127526666666665,0.0,360.0,218.0,0,PositionReport,,,Unknown,20
11187,2026-06-08 20:51:13.347813+00:00,20260608_195523,271046339,37.03248333333333,27.427995,0.0,360.0,309.0,0,PositionReport,37.0,QUEEN OF SALMAKIS,Pleasure Craft,20
11188,2026-06-08 20:51:13.396148+00:00,20260608_195523,636015607,36.37023166666667,26.932506666666665,13.3,134.0,132.0,0,PositionReport,,,Unknown,20
11206,2026-06-08 20:51:18.985277+00:00,20260608_195523,667002547,36.44564666666667,28.23196,0.0,143.0,170.0,15,PositionReport,60.0,SEA STAR DIAGORAS,Passenger,20
11211,2026-06-08 20:51:19.885064+00:00,20260608_195523,271002451,36.848905,28.28047833333333,0.0,269.8,511.0,5,PositionReport,60.0,KARTEPE,Passenger,20
11216,2026-06-08 20:51:22.013403+00:00,20260608_195523,319105300,36.66655833333333,27.91768833333333,10.7,163.8,161.0,0,PositionReport,37.0,MY ESCAPE,Pleasure Craft,20
11242,2026-06-08 20:51:28.111282+00:00,20260608_195523,1193046,37.03301166666667,27.42881833333333,0.0,0.0,511.0,7,PositionReport,50.0,NAUTICAST,Pilot,20
11244,2026-06-08 20:51:28.618250+00:00,20260608_195523,319160400,36.60159333333333,27.939885,7.5,170.6,167.0,0,PositionReport,37.0,NEXUS,Pleasure Craft,20
11250,2026-06-08 20:51:29.931461+00:00,20260608_195523,271052890,36.56756166666666,26.81304833333333,13.5,164.2,162.0,0,PositionReport,70.0,MED BEYKOZ,Cargo,20
11266,2026-06-08 20:51:34.404629+00:00,20260608_195523,477238600,36.30911,27.058081666666663,13.6,311.0,314.0,0,PositionReport,79.0,SEAPOWER I,Cargo,20
11281,2026-06-08 20:51:39.022178+00:00,20260608_195523,271052907,37.01211,27.437121666666663,0.0,360.0,511.0,1,PositionReport,36.0,MEIRA,Sailing Yacht,20
11300,2026-06-08 20:51:45.166072+00:00,20260608_195523,271044329,36.53937,27.690275,8.2,113.0,111.0,0,PositionReport,70.0,KILIC,Cargo,20
11304,2026-06-08 20:51:46.576061+00:00,20260608_195523,373178000,36.96578333333333,26.696385000000003,15.1,157.1,158.0,0,PositionReport,,,Unknown,20
11308,2026-06-08 20:51:47.304487+00:00,20260608_195523,271002446,37.02467666666666,27.43832,0.2,0.0,511.0,8,PositionReport,60.0,AKCAKOCA,Passenger,20
11312,2026-06-08 20:51:47.895948+00:00,20260608_195523,273363000,36.97358,27.17761833333333,7.2,308.4,310.0,0,PositionReport,,,Unknown,20
11314,2026-06-08 20:51:48.820124+00:00,20260608_195523,636024915,36.257595,27.288146666666663,12.0,319.4,318.0,0,PositionReport,70.0,ATLANTIC B,Cargo,20
